id,timestamp,variant,price
ajs-next-4a84e91ce22f9c48d4c0b12aedcae71f,2024-04-11 15:44:15.011000,SHE-SNC-62001-S-NUD,23.99
ajs-next-5ff4b3253e93a87103dab2d26277a698,2024-03-12 02:03:35.074000,TRU-SB-91401-XS-CHT,22
ajs-next-5ae29d0600fd5947d8fc079c142e53cb,2024-04-11 10:32:00.445000,TRU-LAB-10210-S-BLK,47.99
ajs-next-9566514878a778054f013bc696d54182,2024-03-20 15:40:27.477000,EMP-SLS-81005-S-BLK,32.99
ajs-next-a9a8c913e03a32d34097a8dd05b7c1fe,2024-02-17 23:23:58.434000,SHE-CSL-41402-S-BLK,19.99
ajs-next-2fdf63514128bc3ce46bdb5839c4ba0c,2024-03-15 17:15:24.449000,TRU-SPB-10022-S-CHT,15.99
ajs-next-7481bfd62c4a00acc2653a56d0397d58,2024-03-22 08:56:16.059000,TRU-SPB-10022-S-BLK,26.99
ajs-next-ffd27a106f8840b2ef2e0cc3daa3e9bf,2024-01-15 16:57:51.601000,SHE-SNB-95001-S-BLK,29.99
ajs-next-72e62bbbff6c64ad356fe386659469bf,2024-01-17 17:05:22.586000,"",58.989999999999995
ajs-next-e707d16eb96a0a1c81fe08de8d3d408f,2024-03-23 15:58:20.347000,TRU-LAB-10210-S-BLK,34.99
ajs-next-614f3585f3435f907297d81842ec2b95,2024-02-07 23:53:09.957000,SHE-HWS-55021-S-BGE,25.99
ajs-next-814ff751ecae5f59bc87ebebd963a285,2024-03-18 00:14:12.014000,SHE-SNC-62001-S-NUD,23.99
ajs-next-cb5053683e45c979239899b1e6c0cbac,2024-01-18 16:53:31.365000,TRU-SPB-10022-S-BLK,28.99
ajs-next-a65d0beee53ce6b66a396e412d690643,2024-03-05 04:37:43.890000,CUR37390132,38
ajs-next-dc71eddd40dc27839ce62739da027cc5,2024-03-20 13:46:11.022000,SHE-SNC-62001-S-BLK,21.49
ajs-next-d84ec7ec83f6a44a8283de3b67aec8ae,2024-03-09 03:43:47.953000,TRU-SB-91401-XS-CHT,15.99
ajs-next-a2fa1ef61caa844f110d7b392ed3e95c,2024-01-25 13:33:58.715000,TRU-SPB-10022-S-BLK,44
ajs-next-c7a450833cd63b212ba4455deaa1cb5e,2024-03-05 15:47:22.030000,SHE-SNC-62001-S-BLK,30
ajs-next-c6b917ae89994beedc64d843824b68f2,2024-02-05 22:01:51.546000,EMP-HWC-42024-S-BLK,18.99
ajs-next-ee65d56357951f71a6ea3cb8f233ad6d,2024-04-05 02:12:12.883000,TRU-LAB-10210-S-BLK,34.99
ajs-next-c25c0fbb105bd34bb040b55037cb641b,2024-01-09 10:39:03.640000,SHE-HWS-55010-S-BLK,45
ajs-next-a3624706bbc042e4fb429718bf861d0b,2024-01-19 23:59:53.374000,EMP-SNC-62001-S-BLK,25
ajs-next-17a59d9c06b9654892405fbf422818bf,2024-01-09 15:53:47.725000,EMP-HWL-42055-S-BLK,18.99
ajs-next-e3467d1442f56dc5ba67620659b78295,2024-04-02 19:58:37.133000,SHE-SNC-62001-S-BLK,23.99
ajs-next-d9e06a02c53600e3a34859957852af3d,2024-04-02 20:00:18.953000,TRU-CSB-10400-S-BGE,32.99
ajs-next-28c6b9eb1b5ae175d0671b3d56eac43b,2024-02-26 22:54:48.636000,TRU-SPB-10022-S-BLK,40
ajs-next-b7486c7dc50e1e9d908c1429993a711d,2024-01-12 14:56:11.580000,SHE-SNC-62001-S-LVD,28
ajs-next-9a9df416799c8f542c200a5fadfc4faa,2024-04-11 15:42:39.294000,EMP-HWS-55020-S-BLK,13.99
ajs-next-584f2da14cfad02e28bcf3d4314c4e5a,2024-04-11 15:27:58.982000,EMP-HWBS-18437-S-BLK,12.99
ajs-next-b0a6e557a70d684f5a763694113eeb2a,2024-04-11 15:14:45.806000,EMP-HWL-42002-S-BLK,12.99
ajs-next-8d871553602843906427ad52e1e938e3,2024-04-11 15:16:23.497000,SP-SL-S-BLK,15.99
ajs-next-b102058c44c3521bafb94f1116601b16,2024-03-04 12:53:01.820000,EMP-HWL-42075-S-BLK,30.99
ajs-next-f9a49a31223d7c5bc73ee36319e54149,2024-03-06 11:23:36.185000,SHE-SNC-62001-S-BLK,21.99
ajs-next-7cd9ec74e3588605b0ba99862cc2ff41,2024-02-12 03:40:42.930000,TRU-MSB-51422-XS-S-DUMMY,7.99
ajs-next-4bbb84af00001df00000b2895b866561,2024-04-11 16:56:52.328000,SHE-BHEB-13402-S-BLK,32.99
ajs-next-d9d323035041d93ca4c65335e103f0f2,2024-04-11 16:39:23.946000,SHE-SNC-62001-S-BLK,21.99
ajs-next-16f235782aa247964a418eaeb59da605,2024-03-29 20:19:27.497000,SHE-CSL-41402-S-BLK,26.99
ajs-next-a6ff38849a676f8934abca52c4a7dddc,2024-03-12 20:45:43.697000,SHE-HWS-55021-S-BLK,23.99
ajs-next-bf62831a8e353c1c04a594abe4497c5f,2024-02-18 21:37:46.398000,TRU-SPB-10022-S-BLK,28.99
ajs-next-469bd8dda703cd425192273d972b562f,2024-02-21 21:28:13.859000,SP-SL-S-BLK,20.99
ajs-next-53fea46206554e1f65373000649bc908,2024-02-21 21:24:38.753000,TRU-CSB-10400-S-BLK,28.99
ajs-next-d76ab818b6e8632a0595cb64b7b1be18,2024-03-22 08:38:14.196000,SHE-SNC-62001-S-NUD,23.99
ajs-next-3ab0c3bbe8f562a6158b720dc032e5bb,2024-01-24 12:36:01.401000,TRU-SPB-10022-S-BLK,44
ajs-next-e612653181d1f60c3c74935394824fda,2024-02-16 11:16:17.362000,SHE-SNB-95001-S-BLK,29.99
ajs-next-35b655687281913df31ed52988c8f98b,2024-03-18 03:14:44.408000,MDF-MSC-3266-S-LAT,48
ajs-next-7340fabd5d22650303505b85ba65c645,2024-03-18 03:49:54.655000,TRU-10023-S-NUD,19.99
ajs-next-cabd957530b4bb90fdf00b1d3f91f148,2024-04-03 03:54:07.474000,TRU-LAB-10210-S-BLK,34.99
ajs-next-84b297be8479dac4201d6a0cea7860c0,2024-03-09 03:43:05.091000,TRU-SB-91401-XS-CHT,15.99
ajs-next-dd8ace986a7fbffdd7022601cc067574,2024-03-18 13:24:40.573000,TRU-LAB-10210-S-BLK,34.99
ajs-next-4c3e342cc66d3b267f5ae5802a33a03d,2024-04-11 12:27:13.735000,TRU-LAB-10210-S-BGE,34.99
ajs-next-41e6bc3c32ca721366ddfb729cb03909,2024-03-31 20:53:56.462000,SHE-SNC-62001-S-BLK,23.99
ajs-next-894a6468b890c605d42e47443b653ac6,2024-01-25 17:06:09.886000,"",25.07
ajs-next-779e4454bbf3f6d42886198d26b3f315,2024-04-06 20:36:57.871000,TRU-MSB-51422-XS-S-DUMMY,7.99
ajs-next-aeef54177f20578464a6a49df109b9a7,2024-03-26 21:40:59.470000,SP-SL-S-BLK-2PK,32.989999999999995
ajs-next-06c31977d8535985efc6c219de7d857d,2024-01-04 13:06:52.131000,EMP-HWOP-31048-S-BLK,19.99
ajs-next-8afeedb5a1ff409c6b34038824fad3a1,2024-04-11 15:16:06.844000,EMP-SNC-62001-S-BLK,21.49
ajs-next-b7fdce6a47aa994b892219cc44656d9e,2024-04-11 15:51:10.338000,TRU-AWS-51401-S-BLK,15.99
ajs-next-5993de3963a37b7e8195e5b0d33dff24,2024-03-25 21:57:39.041000,TRU-SPB-10022-S-BLK,28.99
ajs-next-903cbc434fa0a12b41309b6252ef9488,2024-01-15 17:21:10.340000,SHE-SNB-95001-S-BLK,29.99
ajs-next-9a48181d5654d071c21b11a0e14a94f6,2024-03-17 21:06:19.025000,EMP-HWL-42075-S-BLUE,22.99
ajs-next-86f1fcc4c0c9ac9231599ba6937c2818,2024-04-11 16:53:00.361000,BUNDLE4-S-BLK,34.989999999999995
ajs-next-ffbee07ec4fd9054be85f7573489631f,2024-04-11 16:15:06.842000,EMP-HWT-98099-S-BLK,18.99
ajs-next-760ab6f07d176b1b618df8a3ad667363,2024-04-11 03:58:43.545000,EMP-SSB-81068-S-BLK,33.99
ajs-next-dd8f93e0b85a65396d611e36e4721063,2024-02-19 12:15:33.859000,TRU-LAB-10210-S-BLK,32.99
ajs-next-6f59a4356697ce945986284f03cedf40,2024-04-09 15:53:22.344000,SHE-EMS-52002-S-LAT,25.99
ajs-next-fa0d251b7e7f0e6cec81b87196c7f64f,2024-04-11 13:18:27.864000,SHE-HWS-55021-S-BGE,25.99
ajs-next-b0b2cbce45e5bfe25ce02c68d57cfa52,2024-03-19 13:23:32.547000,TRU-LAB-10210-S-BLK,34.99
ajs-next-4f70f7d6332aa71b180304d6b64b6541,2024-03-02 05:30:47.833000,CUR37390132,38
ajs-next-95492daeabd6ac161957902e798b75ba,2024-04-04 22:38:47.377000,TRU-SB-91404-XS-BLK,28
ajs-next-6135a40d1915059026c398d814b0d035,2024-03-07 01:22:58.210000,TRU-SB-91404-XS-BLK,19.99
ajs-next-1e02b46d4f62b44b5b491935c2676a24,2024-01-23 00:25:12.816000,SHE-EMS-52002-S-BLK,39
ajs-next-bd784f66500f36db055e611edc1768f8,2024-04-09 19:34:13.499000,TRU-SPB-10022-S-BLK-2PK,44.989999999999995
ajs-next-cb99120fc0bf17a98eadf2969abe5ce5,2024-03-05 16:04:04.156000,SHE-SNU-95002-S-BLK,34.99
ajs-next-ecd302cae65d36c69c30bcd90dd90eb8,2024-01-16 23:46:32.454000,TRU-SB-91401-XS-CHT,15.99
ajs-next-9082a7dc7a470bdf78a5835c68900c20,2024-04-03 03:53:44.843000,TRU-CSB-10400-S-BLK,28.99
ajs-next-dc3c297074b0620749414c898c1bf66d,2024-04-03 03:59:45.349000,TRU-SPB-10022-S-BLK,28.99
ajs-next-7f5700771024d38845004d7cf116d610,2024-03-27 23:47:39.273000,SHE-SNC-62001-S-NUD,33
ajs-next-74ac2842dc246791cf6c65a9f0c94de5,2024-01-12 20:52:16.635000,SHE-SNC-62001-S-LVD,19.99
ajs-next-4274f6a5f9217391f0590e8e28910d8b,2024-03-31 20:27:50.572000,TRU-CB-91400-S-BLK,36
ajs-next-30576a72e841da4a8af4471969ba557f,2024-04-11 21:06:44.469000,EMP-SSB-81068-S-BLK,24.99
ajs-next-be1910de83385d2b29175cf4d1133a23,2024-04-07 15:57:38.955000,SHE-SNC-62001-S-BLK,23.99
ajs-next-ea580bcf757acc04f31ad05c0ed1faf9,2024-03-25 20:27:13.612000,SHE-SNC-62001-S-BLK,23.99
ajs-next-3a5026e4fca13844c366bcb66ce09a28,2024-03-25 20:15:44.375000,TRU-SPB-10022-S-BLK,28.99
ajs-next-5fcd2697b3150aa87f11ed59d3decefd,2024-01-04 15:57:53.796000,SHE-SNC-62001-S-BLK,21.99
ajs-next-3ea4503f0aade94d07a06fdc60027a3d,2024-01-23 16:34:55.483000,EMP-HWSP-54004-XS-S-BLK,15.99
ajs-next-7038a5d161a4df65f35fdce34a464365,2024-01-23 16:30:26.387000,MDF-DM1007-34C-BLK,71
ajs-next-4384baf3eaed87287b3219d08002a35a,2024-04-04 14:42:53.418000,TRU-SPB-10022-S-BLK,40
ajs-next-a87c54ecffe390c212be1504224e385a,2024-03-12 02:36:00.140000,TRU-SPB-10022-S-BLK,28.99
ajs-next-6682fd05177981ceaf095a2e715ff63f,2024-03-27 21:36:06.434000,SP-SL-S-BLK,23.99
ajs-next-736b96c2329e25765dc617162b243e17,2024-03-27 21:12:43.478000,EMP-SNC-62001-S-BLK,21.49
ajs-next-b6d6526ca3975905221dc34dc372fc09,2024-01-30 19:21:24.545000,TRU-SPB-10022-S-BLK,28.99
ajs-next-92e1217ee20da0094d2d6e0a385fdcdf,2024-03-28 15:01:58.981000,TRU-LAB-10210-S-BLK,48
ajs-next-f6b8d4c00a7f330632e40c451baa734c,2024-01-08 21:26:49.626000,TRU-RSB-97097-S-BLK/WHT,32
ajs-next-d215d70ad409078ec993d722a4658d9e,2024-03-09 02:34:17.279000,SP-SL-S-BLK,23.99
ajs-next-c3ec0e4e22242d31daaa55dfaf7b373b,2024-01-18 15:15:31.958000,TRU-SPB-10022-S-BLK,28.99
ajs-next-6c1327875757cdfb7bcb3720aeda561b,2024-04-11 02:24:42.920000,TRU-10023-S-NUD,19.99
ajs-next-d68b2b8e7e90e83e0ce7d0593cf2ef1b,2024-03-13 20:07:55.518000,TRU-LAB-10210-S-BLK,34.99
ajs-next-f64332ad57b4c8eff30d10d79bbf8aa5,2024-01-03 04:45:24.402000,CUR37350132,42
ajs-next-65f9c5a4cd342f734cd7f16b010d373e,2024-02-14 14:44:03.358000,TRU-WSB-10024-S-BLK,28.99
ajs-next-675f397b7a43b8167300408dddaaeb94,2024-03-25 18:05:38.009000,SHE-SNB-95001-S-BLK,29.99
ajs-next-b97756008b5d6f64382662bda786433b,2024-03-25 18:05:54.360000,TRU-SPB-10022-S-BLK,28.99
ajs-next-d8c543721fc943477afe3b18ba3f3ee4,2024-03-19 16:01:52.432000,EMP-SLS-81005-S-BLK,32.99
ajs-next-a62b9d88eda1ed969cfbb3ae8096a794,2024-02-16 20:11:26.326000,TRU-SPB-10022-S-BLK,28.99
ajs-next-e01bc47cad077f14008a29f414d06bda,2024-01-27 15:52:36.780000,TRU-LAB-10210-S-BLK,32.99
ajs-next-dfc9a320baeba9773a2b66edcb5f74ff,2024-03-30 22:10:39.731000,EMP-HWS-55020-S-BLK,20
ajs-next-c1384b3a2572a900efed8a53cdcba70d,2024-03-05 15:23:30.068000,BERK-4415-1-329,8.95
ajs-next-39f5d2bb347c1b2e92a24c7ff1b82390,2024-03-13 14:39:35.347000,EMP-HWL-42075-S-BLUE,32
ajs-next-8edd5033c1c11252d5a9fc068ef8161d,2024-02-21 04:19:44.081000,SHE-SNC-62001-S-BLK,21.49
ajs-next-188dcc94dbf7d0a7fba76634a5e15f4e,2024-01-09 15:53:42.369000,SHE-MWL-41005-S-BLK,25.99
ajs-next-0b1141c7b7921670efcd1d68405abb71,2024-02-03 18:50:57.821000,SHE-CSL-41402-S-BLK,26.99
ajs-next-474b8640e48d3485b70b51c7eef80d95,2024-03-31 20:48:15.119000,SHE-SNC-62001-S-BLK,23.99
ajs-next-0e1a2191dffa5b516f004502eb4983d5,2024-03-31 20:48:17.540000,TRU-CB-91400-S-BLK,25.99
ajs-next-766528ecca6659938c6ec7de6597d6bf,2024-03-06 05:59:24.753000,SHE-SNC-62001-S-BLK,23.99
ajs-next-8476c8b5380e711325fb416a50f5643c,2024-04-09 01:56:02.646000,SHE-SNC-62001-S-NUD,32.99
ajs-next-733fe3d6f553ae8bf6d7389b7c56b4d7,2024-02-05 15:24:33.151000,EMP-SSB-81068-S-BLK,24.99
ajs-next-4e0426f9dd847079bf431ef38f494b9e,2024-04-09 00:32:50.627000,TRU-SPB-10022-S-BLK,28.99
ajs-next-179e765eba763e72286c3cb9f1644c6e,2024-02-17 22:06:22.717000,TRU-SPB-10022-S-BLK,28.99
ajs-next-e4aaf26a8383e8541dff35b06c6e102d,2024-01-18 15:16:30.883000,SHE-SNB-95001-S-BLK,29.99
ajs-next-c142ef1d781cc3491c628831bc28930e,2024-01-18 15:17:53.277000,SHE-SNB-95001-S-BLK,29.99
ajs-next-c6676f8ca4ad8d50c1952cdd13fe59f5,2024-04-11 02:50:06.090000,TRU-SPB-10022-S-BLK,29.99
ajs-next-507e64d0d9f6f1c0b8f82eb372b3e7c9,2024-04-11 02:36:51.349000,TRU-LAB-10210-S-BLK,34.99
ajs-next-c7751416f00337a70465c01047e5a0c7,2024-04-11 02:39:10.655000,SHE-EMS-52002-S-LAT,25.99
ajs-next-d3299e28c551f0d85970663d066aeb6a,2024-02-02 14:15:26.485000,SHE-CSL-41402-S-BLK,26.99
ajs-next-837391dfb6b04cdb91ca195ddcf47467,2024-03-20 15:42:35.583000,EMP-SLS-81005-S-BLK,32.99
ajs-next-371a4e01733b5207d082e2bed0103f89,2024-04-11 16:55:26.887000,SHE-BHEB-13402-S-BLK,32.99
ajs-next-aaa6ef13e74653490d35642204de727e,2024-02-29 02:55:24.138000,EMP-SNC-62001-S-BLK,15.99
ajs-next-be32ad62d17404bc2da721b843e67e16,2024-03-29 20:09:19.586000,TRU-SPB-10022-S-BLK,26.99
ajs-next-6d84742a0828db8f9d7dd712340d896e,2024-04-08 21:59:47.395000,TRU-SPB-10022-S-BLK,36.99
ajs-next-fa6d5e8ce951631acf86d17558deecb8,2024-04-03 17:21:41.043000,EMP-SSB-81068-S-BLK,60
ajs-next-f89a2dad3be442c5377809a0ed5e7250,2024-03-12 15:25:45.894000,TRU-SB-91401-XS-CHT,22
ajs-next-4a0555199fa21b9672e0141ac3d73052,2024-02-18 13:07:25.424000,EMP-HWL-42075-S-BLK,30.99
ajs-next-d7c8e827d932a82da946ea24f833f291,2024-03-30 18:10:50.223000,SHE-HWS-55021-S-BGE,25.99
ajs-next-f527c4e16b4fae336d164eedf557644d,2024-04-05 13:41:14.608000,SHE-EMS-52002-S-BLK,41
ajs-next-68ae20db900297d1376da004c6710038,2024-03-19 13:23:32.822000,EMP-SSB-81068-S-BGDY,19.99
ajs-next-4a88969acc90ca655fcff80762d2a87f,2024-01-18 16:57:34.448000,SHE-SNC-62001-S-BLK,31
ajs-next-03e5deb0df52439089f70600f78916a8,2024-03-22 18:08:52.591000,SHE-SNC-62001-S-NUD,23.99
ajs-next-8534e2ec3cdaea21890414f910a34410,2024-04-02 14:17:28.457000,TRU-SPB-10022-S-BLK,28.99
ajs-next-2105db9f38ceb2d29a1f373de3a9a4ba,2024-04-02 14:14:25.470000,SHE-HWS-55021-S-BGE,25.99
ajs-next-da25e5575b2dfd75925dbcfaf273ac21,2024-02-16 21:30:56.210000,SHE-CSL-41402-S-BLK,19.99
ajs-next-8efd0f54791ababc4f19d79271170eb3,2024-03-12 09:56:42.973000,TRU-SB-91401-XS-CHT,22
ajs-next-2fb62d633f930f95ed1b7ba3adb88306,2024-04-11 12:34:45.345000,TRU-AWS-51401-S-BLK,15.99
ajs-next-59e9177d423289676538c5ff167acbe5,2024-03-22 18:18:37.503000,EMP-HWBS-18437-S-BLK,24.99
ajs-next-8d78373337f00a71231b2fac092bd8ab,2024-03-16 16:24:48.286000,TRU-SPB-10022-S-BLK,28.99
ajs-next-56ae10689e70a7fc8c11d72ff351d541,2024-01-06 12:38:35.613000,TRU-SPB-10022-S-BLK,28.99
ajs-next-64b57848ab425e43c37511c63a149c01,2024-03-29 14:18:56.682000,"",25.07
ajs-next-fc2329db9408902f8cafa6505e79e1cc,2024-01-03 13:48:34.954000,TRU-SPB-10022-S-BLK,40
ajs-next-dc9cc7e08fa038ce043bffc54fc3c946,2024-01-21 19:54:34.974000,EMP-SNC-62001-S-BLK,15.99
ajs-next-608520507beeeaac114774a119ed6881,2024-01-14 20:56:18.659000,SHE-CSL-41402-S-BLK,26.99
ajs-next-2237e1966559cb344aeff610bf789787,2024-03-09 03:08:31.647000,SHE-HWS-55010-S-BLK,29.99
ajs-next-dbeddbc1855b7d1d9bb3f4566c9218dd,2024-03-20 15:41:20.311000,EMP-SLS-81005-S-BLK,45
ajs-next-dfb84aff2ad2b37cf14218ee3009a925,2024-03-31 21:11:42.803000,"",17.990000000000002
ajs-next-febbeeb9e5b4a57af81c655ca2488096,2024-03-29 20:09:00.176000,TRU-LAB-10210-S-BLK,34.99
ajs-next-a3a110f1cc1ecbf702f2c2881fb9df0f,2024-03-29 20:19:37.043000,TRU-LAB-10210-S-BLK,34.99
ajs-next-e583f60d851fea215a5e9789b26d5d25,2024-03-04 13:06:41.935000,EMP-HWL-42075-S-BLUE,22.99
ajs-next-5ff33fbe68467c07846b7eaaf1117625,2024-04-11 11:38:50.715000,CUR37251332,38
ajs-next-5550ac2fd192f90447af10221a5b1981,2024-04-11 11:26:29.784000,BLI-BSWB-3488-S-WHT,35.99
ajs-next-f8f009302f281b157f08ceb3ed2703eb,2024-04-11 11:40:33.341000,TRU-CSB-10400-S-BLK,32.99
ajs-next-4fa67ab434fad564665c2669fe51dfbf,2024-04-04 12:41:29.762000,TRU-SPB-10022-S-BLK,37
ajs-next-0b4eb8b5524613f7c3a59d8b394e6ba4,2024-03-22 02:39:12.047000,SHE-HWS-55021-S-BGE,25.99
ajs-next-fda844df342b46e0064a0e44e9e8b2e4,2024-03-21 14:46:09.046000,TRU-LAB-10210-S-BLK,34.99
ajs-next-6e4041e1a3e0e885aa38a417a3aebe0c,2024-04-11 03:52:54.654000,TRU-LAB-10210-S-BLK,34.99
ajs-next-2f416c7f594bc97b2cd082e0570e7127,2024-04-11 14:48:36.471000,TRU-SPB-10022-S-BLK,39.99
ajs-next-a583b7763c9f2099acc985b6d666d3e8,2024-04-11 15:03:31.475000,SP-SL-S-BLK,23.99
ajs-next-22cd0ed1f5fe1af83147212075e6fda8,2024-04-11 15:04:58.847000,SHE-CSL-41402-S-BLK,26.99
ajs-next-67fa5c441ed32ebc9caf99d49d90300c,2024-03-18 15:44:27.766000,TRU-SB-91401-XS-CHT,15.99
ajs-next-ba2aafc7f2dec1890b3005e7168a80c5,2024-01-15 18:14:00.098000,SHE-SNB-95001-S-BLK,29.99
ajs-next-3cd11765377d3f1771ad6bcc9c79d556,2024-01-15 18:14:08.595000,EMP-HWL-42055-S-BLK,18.99
ajs-next-0849e5dd5970852ded61bf90717e6e44,2024-04-11 01:46:21.053000,SMNT-WB-22428-LTGRAY,8.99
ajs-next-3f84f18ba75ecc9e31fea3e8fbf8c2ad,2024-03-29 13:42:36.735000,TRU-CSB-10400-S-BGE,32.99
ajs-next-af16012c4e7aee22cabbf9247ba10075,2024-04-05 17:43:11.147000,EMP-SLS-81005-S-BLK,79
ajs-next-b60a37351f635db32bd0f9938cef34e6,2024-04-05 17:43:29.285000,SHE-SD-81006-S-BUR,48
ajs-next-e42d730404709c9d24cbd1cd192c03a4,2024-04-04 22:46:02.144000,"",28.99
ajs-next-0cd30613a56936a73b4d5b82c357b07f,2024-03-27 14:02:29.128000,TRU-MSB2-51422-XS-S-DUMMY,12.99
ajs-next-4ff4403e55a32f9b6db7138d7ab33566,2024-04-03 04:00:06.865000,TRU-CSB-10400-S-BLK,28.99
ajs-next-c507ac52d41f517caf47c1f5546ef583,2024-03-13 20:57:30.305000,TRU-LAB-10210-S-CHT,32.99
ajs-next-21e2844b3a9fa5d1e838b5a9160648cb,2024-03-22 12:07:17.332000,SHE-SNC-62001-S-NUD,23.99
ajs-next-c7be6733f5c18ecdd10e1b30f3250aca,2024-03-04 15:06:13.256000,TRU-LAB-10210-S-CHT,50
ajs-next-ad28b9c15f74b8a68d78ddad7f0362b8,2024-03-04 15:06:30.414000,TRU-SPB-10022-S-BLK,40
ajs-next-85ac6fdd0e7ecc8616f8981ad9011b72,2024-03-09 14:33:10.806000,TRU-SPB-10022-S-CHT,22
ajs-next-a74eb91aa926c2d1d34b66c16637c310,2024-04-07 02:35:56.137000,EMP-HWL-42075-S-BLK,43
ajs-next-f08c44d47055a7afd4e967f4cd05e64d,2024-03-31 20:52:27.765000,SHE-EMS-52002-S-BLK,29.99
ajs-next-056912932db013056604f3e6fe29fd1a,2024-03-03 18:39:06.389000,TRU-SB-91404-XS-BLK,19.99
ajs-next-9ce3fc49cb2515b6b25e27eb397a0a21,2024-01-25 17:23:31.865000,TRU-SPB-10022-S-BLK,44
ajs-next-8255f2dede1f01ce87f7d3ab15a39131,2024-03-26 21:42:51.679000,SHE-SNC-62001-S-BLK,21.99
ajs-next-a0c992b9d1dfe7746b391a19d4978ac0,2024-02-06 01:08:22.221000,EMP-HWS-55020-S-BLK,20
ajs-next-0d3c85fe4575ea5c9d23721e99fcda6d,2024-03-12 01:31:19.056000,SHE-TKC-62008-S-BGE,33
ajs-next-e628acb0c2e2a50f04578e67471dc8c8,2024-01-19 13:20:54.307000,"",42
ajs-next-f3b5fc09fe8deb739127ef00c599facc,2024-01-21 19:49:13.433000,TRU-SPB-10022-S-BLK,28.99
ajs-next-e1a97d905c6a183a65d508f6351f5a7f,2024-03-20 14:12:51.794000,TRU-LAB-10210-S-BLK,34.99
ajs-next-ff84c2685650ba3ec45887d6b7f9fc5f,2024-03-20 14:13:00.762000,"",40.989999999999995
ajs-next-7ea20feb7a959a3309602d315e1cefa4,2024-02-09 18:08:08.468000,SHE-SNC-62001-S-BLK,21.99
ajs-next-5e3f21ecdc44762514c085683fba16f4,2024-02-13 13:10:11.900000,TRU-SPB-10022-S-BLK,28.99
ajs-next-ec40a87b4b2f11aaa016068c7bceb44f,2024-03-15 12:52:01.422000,TRU-LAB-10210-S-BLK,34.99
ajs-next-74f49742896ca830423a620258e3a642,2024-03-15 12:37:29.534000,SHE-OBC-73001-S-BLK,19.99
ajs-next-3a3305886b904394733396cf3dbcdfdc,2024-03-10 15:44:23.828000,EMP-HWL-42002-S-BLK,18
ajs-next-f5081f7a7bb5ee9196c97e182c176108,2024-04-07 21:00:09.724000,SHE-SNC-62001-S-NUD,23.99
ajs-next-c9f65b03d893535a27bc9c09df1785dc,2024-01-16 16:58:46.494000,SHE-SNB-95001-S-BLK,29.99
ajs-next-f4f9cebdd36a8d627ba49a3fc1cddd98,2024-03-14 15:42:56.894000,EMP-SSB-81068-S-BGDY,18.99
ajs-next-8699576597913fa9514047e383af35f6,2024-03-14 15:43:07.949000,TRU-SPB-10022-S-BLK,28.99
ajs-next-202415a0cc450956fa6a7ad8cbb8a3ea,2024-03-14 15:40:06.179000,TRU-LAB-10210-S-CHT,32.99
ajs-next-b73e495e24217875ccea462dcf84606c,2024-03-14 15:27:09.618000,TRU-LAB-10210-S-BLK,34.99
ajs-next-7cc912ebe47097ec70e23bf8e80b8195,2024-03-16 00:12:02.773000,TRU-WSB-10024-S-BLK,28.99
ajs-next-6a2f8096c375322b9b7273f15a669c0e,2024-02-24 12:24:09.435000,TRU-RSB-97097-S-BLK/WHT,22
ajs-next-a5340c036ce36821d752088198f379e5,2024-04-11 06:14:49.361000,EMP-SNC-62001-S-BLK,21.49
ajs-next-3c43ff59c902aaec272efca29682a30a,2024-03-23 19:50:07.404000,TRU-MSB-51422-XS-S-DUMMY,7.99
ajs-next-f238929a3826cb942887bfabb5b5a1df,2024-01-19 01:43:16.471000,TRU-SB-91401-XS-CHT,22
ajs-next-3c8fc2895037434dfd7be544cda6689b,2024-03-23 23:30:25.100000,"",25.07
ajs-next-e413cf79c065654f34dd3ba91f521f7a,2024-04-11 13:10:35.155000,SHE-BHEB-13402-S-BLK,30.99
ajs-next-3ff769231d0c80b7a781aea755d5f0cd,2024-01-25 17:09:22.162000,SHE-SNC-62001-S-BLK,33
ajs-next-22ba3cd1c23d1fab71aca168e2cd0b1e,2024-03-15 15:23:04.207000,TRU-SPB-10022-S-CHT,15.99
ajs-next-59fdd173bef8feb97f29767657d5574c,2024-01-07 18:15:52.845000,"",45
ajs-next-655e753e01d71d043731b5392517d015,2024-02-05 15:14:11.325000,SHE-CSL-41402-S-BLK,26.99
ajs-next-c86298ea0d2770c8acb5d22ea9bb4e96,2024-02-05 15:59:25.865000,SHE-HWBS-42066-S-BLK,22.99
ajs-next-c9aa8b1307b02d3188219f7b8781c04a,2024-03-23 01:00:57.621000,"",17.990000000000002
ajs-next-0367248738bc5676072eb1c4f9904d12,2024-03-23 22:51:06.881000,EMP-HWBS-18437-S-BLK,28
ajs-next-4b9fec6766493ff6a6d4adfd2d884fe6,2024-03-23 23:01:30.448000,TRU-SB-91404-XS-BLK,28
ajs-next-e384c913807c166f4890cb30b34ef7ff,2024-03-29 18:59:48.383000,TRU-SPB-10022-S-BLK,40
ajs-next-f9de79f395b8a7e778cbdbf2c6d02769,2024-03-20 15:40:13.426000,EMP-SLS-81005-S-BLK,32.99
ajs-next-66101db6ed5cb1287aa04cae83b7e692,2024-03-20 15:41:08.503000,EMP-SLS-81005-S-BLK,27
